40862492,0,!Oka_Tokat,0
40909028,0,!Oka_Tokat,0
41067896,0,!Oka_Tokat,0
41449772,0,!Oka_Tokat,0
41572046,0,!Oka_Tokat,0
41592844,0,!Oka_Tokat,0
41592901,0,!Oka_Tokat,0
41906753,0,!Oka_Tokat,0
42199415,0,!Oka_Tokat,0
42470445,0,!Oka_Tokat,0
42580940,0,!Oka_Tokat,0
42714205,0,!Oka_Tokat,0
42742061,0,!Oka_Tokat,0
42951445,0,!Oka_Tokat,0
44012033,0,!Oka_Tokat,0
44079755,0,!Oka_Tokat,0
44136912,0,!Oka_Tokat,0
44210193,0,!Oka_Tokat,0
44223719,0,!Oka_Tokat,0
44252000,0,!Oka_Tokat,0
44354474,0,!Oka_Tokat,0
44403485,0,!Oka_Tokat,0
44403606,0,!Oka_Tokat,0
44496888,0,!Oka_Tokat,0
44990872,0,!Oka_Tokat,0
45550157,0,!Oka_Tokat,0
45679249,0,!Oka_Tokat,0
46328091,0,!Oka_Tokat,0
46722233,0,!Oka_Tokat,0
46757119,0,!Oka_Tokat,0
46810116,0,!Oka_Tokat,0
47053164,0,!Oka_Tokat,0
47166963,0,!Oka_Tokat,0
47277751,0,!Oka_Tokat,0
47436689,0,!Oka_Tokat,0
47629542,0,!Oka_Tokat,0
47754955,0,!Oka_Tokat,0
47994002,0,!Oka_Tokat,0
48051192,0,!Oka_Tokat,0
48678276,0,!Oka_Tokat,0
48753214,0,!Oka_Tokat,0
48780690,0,!Oka_Tokat,0
48850413,0,!Oka_Tokat,0
48860380,0,!Oka_Tokat,0
48960487,0,!Oka_Tokat,0
48995361,0,!Oka_Tokat,0
48995484,0,!Oka_Tokat,0
49497345,0,!Oka_Tokat,0
50151595,0,!Oka_Tokat,0
50404382,0,!Oka_Tokat,0
50404506,0,!Oka_Tokat,0
50643160,0,!Oka_Tokat,0
50872164,0,!Oka_Tokat,0
50897559,0,!Oka_Tokat,0
50943694,0,!Oka_Tokat,0
50950750,0,!Oka_Tokat,0
51349895,0,!Oka_Tokat,0
51440652,0,!Oka_Tokat,0
32559016,0,!Ora_language,0
8199349,0,!Oye_Esteban!,0
7847796,0,!PAUS3,0
30862782,0,!PAUS3,0
47876909,0,!PAUS3,0
30131902,0,!Que_Buena_Se_Puso_Lola!,0
30131902,0,!Que_Clase_de_Amor!,0
901742,0,!Que_viva_la_musica!,0
39115606,0,!Que_viva_la_musica!,0
